,Cae,Cbe,Cce,Cde,Te,Ea1,k01,Ea2,k02,dHr,rho,Cp,t_spacial,Ca,Cb,Cc,Cd,T
0,1.8298603861057094,0.9226699087052238,0.004817879321796002,0.09798099688080955,422.77950270336186,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4612.325557756378,0.9071904774004853,0.0,0.9274877880270203,1.020650905586033,422.77950270336186
1,3.6204447267186164,5.092989620852225,0.09919662362540643,0.02032995030949438,361.1574421070609,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4379.2322777719455,3.4254375453530628,4.897982439486672,0.29420380499096005,0.21533713167504787,361.1574421070609
2,4.303974710447213,1.197183209486384,0.04732767371698192,0.10113441077639285,326.4939193428882,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4715.116176611141,4.2965809473495495,1.1897894463887204,0.05472143681464534,0.10852817387405628,326.4939193428882
3,5.139026685093803,4.5044256262337115,0.051107636584916995,0.01208911373536545,320.2949658990329,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4896.249465438241,5.138352413410256,4.503751354550164,0.051781908268464676,0.012763385418913132,320.2949658990329
4,2.4832897117057544,1.799368656307111,0.035753621306724374,0.013062835349481714,379.9272071551161,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3357.0856889180222,2.0329193082421337,1.34899825284349,0.48612402477034394,0.4634332388130997,379.9272071551161
5,4.3001045475519195,0.9360250764200916,0.09830851468093332,0.06898807141105086,406.7711572103755,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3741.009345793577,3.364079471131827,0.0,1.0343335911010194,1.0050131478311428,406.7711572103755
6,4.40562477913329,4.316564958125279,0.10191316435758262,0.0708429460955677,324.12268359423314,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4593.235974329003,4.401383039051725,4.312323218043714,0.10615490443914781,0.07508468617713289,324.12268359423314
7,4.904088347232213,3.0888084923266974,0.08423060048347951,0.09936137315112596,422.2703630593752,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3327.2551122618465,1.8152798549055156,0.0,3.173039092810176,3.188169865477824,422.2703630593752
8,0.8668297181532447,3.140161329145086,0.0019606996148327084,0.06716821059768138,447.1876417015516,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4208.374321318826,0.0,2.27333161099184,0.8687904177680785,0.9339979287509266,447.1876417015516
9,1.161502309885316,4.281057013109537,0.1044309103589768,0.031723581899491184,445.5996788788219,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4006.567491016215,0.0,3.119554703224221,1.2659332202442917,1.1932258917848086,445.5996788788219
10,1.5306612502139125,1.5548797957349083,0.05332243426228114,0.03737663081409853,362.89170230706117,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4198.37403411905,1.321667992312305,1.3458865378333007,0.2623156921638886,0.24636988871570603,362.89170230706117
11,4.188626846343702,2.3818019182526187,0.08061722458634744,0.017298047967527062,347.2252071003152,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3930.729617602747,4.124220768079637,2.3173958399885533,0.14502330285041265,0.08170412623159226,347.2252071003152
12,4.941653350659999,1.1936254990165278,0.0003087535980301259,0.017689112176208492,420.1168808553941,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3803.456664509272,3.7480278516434713,0.0,1.1939342526145582,1.2113146111927366,420.1168808553941
13,4.924124865454727,1.0472016544345073,0.0299439841338524,0.06508381875824379,326.40617146015035,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3956.610400593903,4.918024568938445,1.0411013579182242,0.03604428065013538,0.07118411527452677,326.40617146015035
14,3.172317358339075,2.378889244201137,0.036748109519948294,0.06686533304705969,401.4170915542105,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3686.5186364105116,1.7477867704973464,0.9543586563594083,1.4612786973616478,1.491395920888789,401.4170915542105
15,2.9675834100880105,0.8263147305451843,0.04855233451387293,0.014380680209722923,404.853083510378,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4021.879789508004,2.141268679542826,0.0,0.8748670650590571,0.8406954107549072,404.853083510378
16,5.043223207998627,5.074354803518304,0.08463226669321142,0.004491455393240611,328.08562004996986,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3372.5879432832294,5.036206357147407,5.067337952667084,0.09164911754443117,0.011508306244460358,328.08562004996986
17,1.5795577013761817,3.4873691899691215,0.0004602835361354263,0.03584291159797034,366.11934298136777,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3812.47304453006,1.3474106002467712,3.255222088839711,0.232607384665546,0.26799001272738093,366.11934298136777
18,5.0410403819850425,4.886386054568867,0.05477873768997491,0.06196366950392357,402.2142883775959,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3990.0138965856245,3.4425557151213217,3.287901387705146,1.6532634045536778,1.6604483363676443,402.2142883775959
19,3.601577573533864,1.1325391593459049,0.04782624349875659,0.030796312303110716,328.8380009002632,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3474.9881894904115,3.5934205985887617,1.1243821844008022,0.05598321844385919,0.038953287248213314,328.8380009002632
20,4.49153992041913,1.5625909693678843,0.0004910428589326688,0.10192045220088336,421.899983744857,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4537.706791257139,2.928948951051246,0.0,1.5630820122268165,1.6645114215687675,421.899983744857
21,1.599162112611182,4.3983849018601635,0.08431818241273975,0.047238147198814535,421.93086809358306,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4941.783220274528,0.0,2.799222789248981,1.6834802950237724,1.6464002598099987,421.93086809358306
22,3.474048085864487,2.9256319426503055,0.04878374125756132,0.0798139455610175,424.56923414116335,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3698.243260676911,0.548416143214181,0.0,2.9744156839078673,3.0054458882113235,424.56923414116335
23,3.7511856850474934,2.895863306666914,0.054085086640142596,0.10285742382993103,321.6416144428773,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3385.604187671402,3.7498926158895913,2.894570237509012,0.05537815579804462,0.10415049298783306,321.6416144428773
24,1.1453011837852536,3.7025789396404196,0.012847528959943342,0.09779444864658351,438.10905708801573,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3327.4069228028357,0.0,2.557277755855166,1.1581487127451968,1.243095632431837,438.10905708801573
25,4.9787719478926915,2.838850019946098,0.04907403033499367,0.032110979378299265,324.37025421747774,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4249.764166688534,4.974587494796358,2.834665566849765,0.053258483431326706,0.0362954324746323,324.37025421747774
26,2.227061718809745,4.2482840092709475,0.03822975057191522,0.017909741448302832,443.83679632605333,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3733.2024762761475,0.0,2.021222290461203,2.26529146938166,2.2449714602580473,443.83679632605333
27,2.3387554773996917,4.813251416874296,0.036141642922477776,0.1013520266846846,402.06180463218044,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3739.6147407316507,0.8508729820991895,3.3253689215737943,1.5240241382229507,1.5892345219851869,402.06180463218044
28,1.0860758985241472,2.9156300445409715,0.06763740761078485,0.03126931389574563,443.6100392681742,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3723.300043815918,0.0,1.8295541460168243,1.1537133061349323,1.1173452124198935,443.6100392681742
29,1.0448765857831013,2.951763443802884,0.06996452312343517,0.04891094210631676,423.3561426359989,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3494.4188142401936,0.0,1.9068868580197833,1.1148411089065364,1.0937875278893925,423.3561426359989
30,2.9028076324673378,4.456114558278256,0.012291569345551978,0.07931522982568247,319.97156561413885,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4355.89263034605,2.9024425827855844,4.455749508596503,0.012656619027305338,0.07968027950743582,319.97156561413885
31,3.1334060130552306,2.239587277229981,0.06359728266610297,0.004972923502163344,361.0955301119468,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,5088.804474900768,2.9077111443198183,2.0138924084945686,0.2892921514015154,0.23066779223757133,361.0955301119468
32,2.2233792149869482,2.332597249214601,0.033760655005316685,0.015839114616171792,357.74982857493234,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3988.5630322825536,2.081713652794573,2.190931687022226,0.17542621719769153,0.1575046768085467,357.74982857493234
33,1.0311227878406737,3.8073364566302628,0.04791681646158038,0.05423538580760763,321.5611080634269,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4321.786117455838,1.0295392697496977,3.8057529385392868,0.04950033455255636,0.05581890389858361,321.5611080634269
34,4.456216948693484,4.253912238808975,0.048916482490161464,0.019045700353876864,420.8001844635214,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3368.3108186589393,1.4821259697182632,1.2798212598337542,3.023007461465382,2.9931366793290977,420.8001844635214
35,3.1449922401828427,4.372661948833874,0.032417501961016455,0.05407518502961119,317.02531408919276,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4512.844910243174,3.14648639818912,4.374156106840151,0.030923343954739356,0.052581027023334094,317.02531408919276
36,3.7039752582940304,4.171664919075629,0.016591338631223588,0.08695749234533495,406.90129686854027,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4584.449659489497,1.4419134059432306,1.9096030667248292,2.278653190982014,2.3490193446960927,406.90129686854027
37,2.9310817079293905,0.8797989181936483,0.08215898060946453,0.08621496700625012,426.1840690356444,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4241.047896033525,2.051282789735743,0.0,0.9619578988031123,0.9660138851998981,426.1840690356444
38,2.9425564832355358,3.6906193810452814,0.016382624955256688,0.10148726570013147,438.9083354934614,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3944.4901431853987,0.0,0.7480628978097461,2.9589391081907914,3.0440437489356666,438.9083354934614
39,3.0222388817858974,3.755764195719861,0.10180521976841372,0.0030121500539170313,340.96810525852436,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4362.4002617683955,2.980467522523825,3.7139928364577885,0.14357657903048585,0.04478350931598914,340.96810525852436
40,1.7088348663492172,3.60636631703617,0.06382025301302673,0.028400498402005755,357.1067506145914,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3355.3538417780496,1.594769013040962,3.492300463727915,0.17788610632128196,0.14246635171026098,357.1067506145914
41,5.177434081216641,3.6309525646238234,0.003513274145193318,0.015447522234868151,440.37553119410677,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3799.4745856581308,1.5464815165928179,0.0,3.6344658387690174,3.6464000868586917,440.37553119410677
42,3.125591991218257,3.72451837044108,0.07102402169006342,0.0027662006439818287,359.9549062435703,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3720.434099701692,2.9724558173106836,3.5713821965335066,0.22416019559763675,0.1559023745515552,359.9549062435703
43,1.118562131894501,1.8069894290548971,0.047809554928693175,0.08722922781398565,387.1518184451723,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,5073.389787271873,0.12769647209859342,0.8161237692589898,1.038675214724595,1.0780948876098924,387.1518184451723
44,3.6474280477674244,1.1082128809193443,0.05276564947449986,0.10284929387214928,404.5916460686886,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4563.260097595868,2.5392151668480807,0.0,1.1609785303938358,1.2110621747914918,404.5916460686886
45,2.5147102106130714,4.900655464810625,0.04961157734011938,0.08636779423327845,440.59547851710994,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4955.904865088602,0.0,2.385945254197555,2.5643217879531903,2.601078004846352,440.59547851710994
46,3.09325119095738,2.4531303611268473,0.10004666432332149,0.0022920101923415083,337.44972191567746,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3812.662586995,3.0673072687735705,2.4271864389430378,0.125990586507131,0.028235932376151015,337.44972191567746
47,5.087611368351915,5.06574730243634,0.03789580603092473,0.06394270547668016,428.26673111830263,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4600.565773224722,0.021864065915575603,0.0,5.1036431084672635,5.129690007913021,428.26673111830263
48,3.6165889426094346,1.824143394394753,0.08521451445111039,0.0003591801511767978,428.4188523977551,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3543.5321917743827,1.7924455482146822,0.0,1.9093579088458634,1.8245025745459307,428.4188523977551
49,5.037549888347932,1.0839981754928925,0.07091940028756684,0.0630514901523892,400.5978543996391,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4249.907756323115,3.95355171285504,0.0,1.1549175757804444,1.1470496656452602,400.5978543996391
50,2.9181096874305674,4.820434968541587,0.017922895663132196,0.08809582293427805,327.1109555793844,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4577.0069578002785,2.910060219443843,4.812385500554862,0.025972363649856552,0.09614529092100241,327.1109555793844
51,1.005484121346251,1.6816471155759416,0.08258682745893625,0.01395228234691475,405.07881142488185,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3531.984134990393,0.0,0.6761629942296908,1.0880709488051847,1.0194364036930845,405.07881142488185
52,5.046718190265567,4.949259104143959,0.03716405164415139,0.033981546627324014,405.00116679993596,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4006.4806799096054,3.228518091482298,3.1310590053606897,1.855364150427415,1.8521816454105824,405.00116679993596
53,4.950485807298978,4.230893953055788,0.06608751268089644,0.050758067466167726,425.3989724147324,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,5037.407983344127,0.7195918542431898,0.0,4.2969814657366845,4.281652020521957,425.3989724147324
54,2.2556731995294874,1.8327805583711378,0.03283797848749265,0.004889914704933752,441.2368475209649,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3760.6041544982972,0.42289264115834957,0.0,1.86561853685863,1.837670473076071,441.2368475209649
55,2.4686632888896596,0.9459939880220676,0.07024010105127175,0.052692748456676874,382.9876351924734,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,5091.509056854953,1.6656006947676762,0.14293139390008427,0.8733026951732539,0.8557553425786597,382.9876351924734
56,2.8098545699782953,4.83788308788922,0.06244087568793341,0.03388558544555067,342.2783126370865,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3480.2184558161866,2.7723198722095046,4.800348390120429,0.0999755734567243,0.07142028321434155,342.2783126370865
57,1.028486045572155,0.9914739920339379,0.08160931737658497,0.00414957704631072,388.7657460416126,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4609.751753699706,0.052285222406623685,0.01527316886840661,1.0578101405421163,0.9803504002118419,388.7657460416126
