,Cae,Cbe,Cce,Cde,T,Ea1,k01,Ea2,k02,t_espacial,Ca,Cb,Cc,Cd
794,2.411703630594002,1.376168638293194,0.032609222203877165,0.020241795695931448,330.21001958323444,53000.0,5000.0,40769.230769230766,50.0,3507.636164401718,2.2233405862060573,1.187805593905249,0.22097226659182198,0.20860484008387628
795,2.9139237700022877,3.035387840126441,0.002663229366258748,0.034970645758189756,339.1313470443537,53000.0,5000.0,40769.230769230766,50.0,4550.234513105227,2.1898020003710665,2.3112660704952197,0.7267849989974801,0.7590924153894111
796,1.5953700990962378,1.579874516849224,0.016002933311349072,0.09725335623559994,322.5618497892969,53000.0,5000.0,40769.230769230766,50.0,3681.906137395845,1.4907262812163073,1.4752306989692936,0.12064675119127963,0.20189717411553051
797,1.2482096341279036,2.0307922534038987,0.05311831501431253,0.003281932527237818,336.97057110203144,53000.0,5000.0,40769.230769230766,50.0,3576.8238337857442,1.0450064515152988,1.8275890707912938,0.25632149762691725,0.20648511513984258
798,2.611157112061972,2.912826188219565,0.034088929460001374,0.05227958339533066,325.4869599633527,53000.0,5000.0,40769.230769230766,50.0,4692.1047201339925,2.215765851018897,2.51743492717649,0.42948019050307634,0.44767084443840566
799,2.9927274901728618,0.9013391101815207,0.0841615531220475,0.06740543115385435,326.33578772846204,53000.0,5000.0,40769.230769230766,50.0,4316.434922832193,2.8442307087776872,0.7528423287863464,0.23265833451722182,0.21590221254902867
800,1.9083524259096178,2.25334454343865,0.09994864929340376,0.016771501414538214,332.22514653749016,53000.0,5000.0,40769.230769230766,50.0,3303.4388843771076,1.6593215366460143,2.0043136541750464,0.34897953855700714,0.2658023906781416
801,2.9863901031533873,1.007826752099452,0.1035659234053772,0.048652319319342725,322.8024712162571,53000.0,5000.0,40769.230769230766,50.0,4599.916692803221,2.8400384400832404,0.861475089029305,0.24991758647552414,0.19500398238948966
802,2.9417976275062885,1.9899881680551903,0.09693829072327505,0.03732454875310059,323.300701563048,53000.0,5000.0,40769.230769230766,50.0,3352.4645320601553,2.724097807363874,1.7722883479127758,0.3146381108656895,0.25502436889551505
803,1.6153302629859139,0.9247690368509024,0.0956419287211132,0.08120401100060035,335.6636862793802,53000.0,5000.0,40769.230769230766,50.0,4638.462266514634,1.4706817422146072,0.7801205160795958,0.24029044949241987,0.22585253177190703
804,1.9259327910735713,2.086928428383194,0.015057234321459084,0.04527284289633624,335.4554193705169,53000.0,5000.0,40769.230769230766,50.0,5111.93964013023,1.5604547635804622,1.721450400890085,0.38053526181456826,0.4107508703894454
805,1.978382428665731,1.995788747533633,0.04787760847191967,0.06247807820812701,323.46293670541894,53000.0,5000.0,40769.230769230766,50.0,3766.7885037059364,1.8090777512102263,1.8264840700781282,0.21718228592742433,0.23178275566363166
806,1.023710895941861,2.993299768667849,0.06272014515728624,0.032017834347168365,332.4822928039439,53000.0,5000.0,40769.230769230766,50.0,3984.173101015778,0.8156095987441027,2.7851984714700904,0.2708214423550446,0.2401191315449267
807,2.9187645024013182,1.0005467888178061,0.07999244383027787,0.05198871308710916,335.3438143904321,53000.0,5000.0,40769.230769230766,50.0,3821.498881244969,2.7013181778252355,0.7831004642417234,0.2974387684063606,0.2694350376631919
808,1.3333642520140394,2.757516690684162,0.011715326904048829,0.07092481555899002,322.57098303363944,53000.0,5000.0,40769.230769230766,50.0,4351.609397897942,1.1643207744018227,2.5884732130719454,0.18075880451626564,0.23996829317120683
809,2.253111079691972,1.343121216808128,0.05130293281140076,0.05124481474745005,328.96695291961726,53000.0,5000.0,40769.230769230766,50.0,4601.971348075958,2.051290202059079,1.141300339175235,0.2531238104442937,0.253065692380343
810,2.6847501682155626,2.715482710706236,0.0004604998184813603,0.03141223329857171,325.72892914810603,53000.0,5000.0,40769.230769230766,50.0,4942.550009702447,2.283672636594169,2.3144051790848423,0.40153803143987493,0.43248976491996527
811,1.7408281131332957,1.7109579515687903,0.05327388253835243,0.09646741511269906,332.0324744940178,53000.0,5000.0,40769.230769230766,50.0,4257.942555936808,1.5249234560071014,1.495053294442596,0.26917853966454663,0.3123720722388933
812,1.6176065995624245,0.9013887242785865,0.04748668699196842,0.04576053606409508,343.79818268313784,53000.0,5000.0,40769.230769230766,50.0,3491.749532764049,1.455940379806678,0.7397225045228399,0.20915290674771503,0.20742675581984168
813,3.0093923018142132,1.0504912681184932,0.06483694283992143,0.03825004794551265,328.79803497147947,53000.0,5000.0,40769.230769230766,50.0,4299.818790135806,2.816357466422236,0.857456432726516,0.2578717782318987,0.23128488333748995
814,0.9375347003546183,1.6717110741220036,0.04512879054120349,0.05210977113349873,336.7178879774692,53000.0,5000.0,40769.230769230766,50.0,3296.4295796279607,0.8150305760072113,1.5492069497745966,0.16763291488861046,0.17461389548090572
815,2.0458935927192186,2.6695497589297137,0.012567932285193331,0.0008857737391052533,343.063542888001,53000.0,5000.0,40769.230769230766,50.0,4615.5930127261,1.4806926488984002,2.1043488151088954,0.5777688761060117,0.5660867175599235
816,2.2914047793140244,1.9025727426719843,0.04635331402908824,0.08673359981997374,342.7556704266531,53000.0,5000.0,40769.230769230766,50.0,3692.030778215797,1.8824672290268054,1.4936351923847653,0.4552908643163072,0.4956711501071927
817,1.9296076434179799,2.053442065770093,0.047547019655021325,0.0021481904020433907,333.4334643980554,53000.0,5000.0,40769.230769230766,50.0,4057.0666727301245,1.6441555576520506,1.7679899800041636,0.33299910542095057,0.2876002761679726
818,2.0746005832632854,0.9370236775193025,0.01544593071211938,0.06298109878804864,323.71806285832815,53000.0,5000.0,40769.230769230766,50.0,3349.353302803067,1.9949043369771031,0.8573274312331203,0.0951421769983016,0.14267734507423085
819,1.9242617428230053,2.0241685856201412,0.0855340944079957,0.04819276556478352,322.6719460565889,53000.0,5000.0,40769.230769230766,50.0,3523.8306647055374,1.7725570870160712,1.872463929813207,0.23723875021492974,0.19989742137171757
820,1.2543264891615948,1.4039493670624432,0.011863487728772597,0.028697513707375385,326.9364444295902,53000.0,5000.0,40769.230769230766,50.0,4325.5661623215055,1.1461107220670208,1.2957335999678692,0.12007925482334669,0.1369132808019495
821,2.681305354449221,2.2842866654461194,0.0999386759060135,0.03143062153930387,325.48089742168645,53000.0,5000.0,40769.230769230766,50.0,3936.8027991734016,2.3945735167300675,1.997554827726966,0.386670513625167,0.3181624592584574
822,1.2693631639617546,0.9898049681935406,0.08261630175302943,0.09631423019276183,336.97777594560074,53000.0,5000.0,40769.230769230766,50.0,5090.183806457024,1.1277423243384606,0.8481841285702464,0.2242371413763236,0.23793506981605597
823,2.0207623626202458,2.9008798522460726,0.07028385224928324,0.0975108397975621,332.9171021993892,53000.0,5000.0,40769.230769230766,50.0,3930.264747171214,1.6436899242880687,2.5238074139138953,0.44735629058146037,0.4745832781297392
824,2.7433085350776722,3.07333447128565,0.10161674397378444,0.013505135093765249,322.3073559814101,53000.0,5000.0,40769.230769230766,50.0,3357.510052153885,2.453388158759329,2.783414094967307,0.39153712029212756,0.30342551141210844
825,1.3652524199205351,2.9855580927840784,0.10460638910641458,0.10332445933328172,332.25469806808593,53000.0,5000.0,40769.230769230766,50.0,3363.001649815642,1.1298496678292125,2.7501553406927557,0.3400091411977373,0.33872721142460444
826,2.3121110161663796,2.2554486894259544,0.09681725321782189,0.0024015477387447403,329.4251790677521,53000.0,5000.0,40769.230769230766,50.0,4566.400632872295,1.9803417525440452,1.92367942580362,0.4285865168401563,0.3341708113610792
827,2.722166176456943,2.754699247160749,0.03751095988947862,0.05347272104971428,327.28344228827774,53000.0,5000.0,40769.230769230766,50.0,3326.1867738267238,2.393799787807677,2.426332858511483,0.36587734853874454,0.3818391096989802
